CaseSize,Recommended,Governoratename,long,lat
1,Yes,Karak,35.7131,31.1805
4,Yes,Amman,35.9637,31.9913
5,Yes,Zarqa,36.0952,32.0236
1,No,Amman,35.8436,31.9868
3,No,Amman,35.9133,31.9517
5,Yes,Zarqa,36.0954,32.1120
1,Yes,Mafraq,36.2070,32.3268
2,Yes,Zarqa,36.0881,32.0881
3,Yes,Amman,35.9320,31.9564
3,No,Ajlun,35.7336,32.3836
1,Yes,Irbid,36.0067,32.5470
2,No,Amman,35.9745,31.9935
1,No,Amman,35.8678,31.9904
4,Yes,Mafraq,36.3405,32.3902
3,Yes,Balqa,35.5552,32.0712
11,Yes,Mafraq,36.3405,32.3902
1,Yes,Zarqa,36.0906,32.0570
2,Yes,Mafraq,36.6444,32.2257
3,Yes,Mafraq,36.3162,32.3059
3,Yes,Balqa,35.5875,31.9246
10,Yes,Balqa,35.5875,31.9246
1,Yes,Irbid,35.9385,32.6096
2,No,Balqa,35.5718,31.9121
4,,Tafilah,35.5900,30.8286
5,,Tafilah,35.5898,30.8285
2,No,Karak,35.7012,31.1862
1,No,Balqa,35.5715,31.9120
6,No,Balqa,35.5715,31.9120
6,,Karak,35.8133,31.2501
1,Yes,Mafraq,36.1558,32.4691
9,Yes,Mafraq,36.1486,32.4246
8,Yes,Mafraq,36.3210,32.4183
7,,Irbid,35.8584,32.5326
2,Yes,Amman,35.8877,31.9898
1,Yes,Amman,35.9382,31.9216
,No,Zarqa,36.0957,32.0795
3,No,Amman,35.8367,31.9561
6,No,Ajlun,35.6180,32.3184
2,Yes,Zarqa,36.1040,32.0871
1,Yes,Mafraq,36.2227,32.3333
1,Yes,Madaba,35.8089,31.7320
1,,Karak,35.6986,31.0556
1,No,Amman,35.8568,32.0152
4,Yes,Irbid,35.9507,32.6359
2,No,Balqa,35.8418,32.0750
1,No,Balqa,35.8496,32.0759
1,Yes,Karak,35.7064,31.0900
1,No,Amman,35.8584,31.9951
1,No,Amman,35.8589,31.8887
1,No,Karak,35.7064,31.0900
6,No,Amman,35.9500,31.9165
4,Yes,Jarash,35.8408,32.3472
6,Yes,Karak,35.7034,31.1856
5,Yes,Karak,35.6999,31.1872
3,No,Irbid,35.8975,32.4992
1,Yes,Amman,35.8490,32.0172
1,Yes,Karak,35.7064,31.0900
2,Yes,Amman,35.8651,32.0018
4,,Tafilah,35.6017,30.8354
4,Yes,Amman,35.9963,31.9775
1,Yes,Amman,35.9957,31.8687
3,No,Amman,35.8575,31.9052
4,Yes,Amman,35.8409,32.0248
6,Yes,Balqa,35.8443,32.0860
4,No,Amman,35.8150,31.8061
3,Yes,Irbid,35.6947,32.4860
4,No,Amman,35.9948,31.9628
5,Yes,Amman,35.8746,32.0474
2,Yes,Irbid,35.5919,32.2930
1,Yes,Karak,35.7365,31.1694
5,No,Amman,35.8556,31.9719
4,,Karak,35.9661,30.9075
1,No,Karak,35.7125,31.1788
2,,Amman,35.9483,31.9516
4,Yes,Karak,35.7077,31.1738
2,Yes,Irbid,35.6021,32.6671
6,Yes,Mafraq,36.2005,32.3466
4,Yes,Karak,35.7135,31.1802
3,Yes,Karak,35.7077,31.1738
2,No,Amman,35.8835,31.9882
1,No,Amman,35.8835,31.9882
3,Yes,Karak,35.7003,31.1155
5,Yes,Mafraq,36.0845,32.2605
4,No,Amman,35.9305,31.9671
2,Yes,Amman,35.9288,31.9662
9,No,Amman,35.8550,31.9849
1,No,Zarqa,36.0963,32.0820
3,Yes,Mafraq,36.2005,32.3466
6,No,Balqa,35.7403,32.0431
3,No,Amman,35.8460,32.0141
4,Yes,Amman,35.9779,31.9383
3,No,Balqa,35.7528,32.0492
4,Yes,Amman,35.9929,31.9754
3,Yes,Amman,35.9433,31.7994
1,Yes,Mafraq,36.2422,32.4203
10,Yes,Karak,35.5898,31.2707
5,No,Balqa,35.8318,32.0334
4,No,Karak,35.5222,31.2680
2,No,Irbid,35.8501,32.5354
4,No,Balqa,35.5875,31.9260
10,Yes,Zarqa,36.3973,32.0966
1,Yes,Mafraq,36.2397,32.4739
5,Yes,Balqa,35.5662,31.9457
2,Yes,Mafraq,36.4886,32.3404
7,Yes,Mafraq,36.4719,32.3237
1,Yes,Amman,35.8641,31.9899
1,Yes,Zarqa,36.1108,32.1367
6,No,Amman,35.9479,31.9253
5,Yes,Karak,35.6868,31.0564
3,Yes,Irbid,35.7967,32.5608
6,,Amman,35.9254,31.9678
7,Yes,Karak,35.7458,31.3145
8,,Karak,35.7373,31.2456
10,No,Balqa,35.5718,32.0230
5,Yes,Karak,35.7624,31.0009
1,Yes,Amman,35.9910,31.9765
5,Yes,Amman,35.9688,31.9346
4,No,Balqa,35.6930,32.0399
1,,Amman,35.8455,32.0195
5,,Karak,35.6940,31.0991
4,Yes,Irbid,35.9162,32.4592
8,Yes,Irbid,35.9360,32.6429
1,No,Balqa,35.5887,32.1153
1,Yes,Karak,35.6940,31.0991
1,No,Amman,35.9131,32.0547
3,No,Amman,35.8432,32.0250
2,No,Karak,35.6940,31.0991
5,Yes,Zarqa,36.0580,32.0197
8,Yes,Amman,35.9231,31.9165
3,Yes,Balqa,35.5892,31.7827
3,Yes,Amman,35.9392,31.8831
2,Yes,Amman,35.9397,31.8831
4,Yes,Irbid,35.8501,32.5354
1,Yes,Zarqa,36.0868,32.0658
1,No,Amman,35.8987,31.9865
1,Yes,Amman,35.8372,31.9466
2,Yes,Amman,35.8756,32.0196
3,Yes,Amman,35.9252,31.9684
4,Yes,Karak,35.7496,31.0656
1,No,Amman,35.8471,31.9591
3,No,Amman,35.8372,31.9466
4,Yes,Amman,35.8748,32.0238
7,Yes,Madaba,35.7690,31.6174
5,Yes,Ajlun,35.8475,32.3682
5,No,Amman,35.9137,31.9515
4,Yes,Zarqa,36.0905,32.0394
1,Yes,Amman,35.8260,31.8789
5,Yes,Amman,35.8453,32.0262
8,Yes,Amman,35.8260,31.8789
5,Yes,Irbid,35.9172,32.4289
1,Yes,Amman,35.9146,31.8970
6,Yes,Balqa,35.7455,31.9873
3,No,Amman,35.9140,32.0632
3,No,Amman,35.8206,31.9519
4,,Irbid,35.8959,32.4998
1,No,Amman,35.8666,32.0198
3,No,Amman,35.8372,31.9466
3,No,Irbid,35.8684,32.5373
2,No,Amman,35.8496,31.9538
4,Yes,Zarqa,36.0923,32.0848
1,Yes,Amman,35.8551,31.9669
1,Yes,Amman,35.9259,31.9397
4,Yes,Zarqa,36.1078,32.0932
1,No,Amman,35.8204,31.9558
4,Yes,Amman,35.8327,31.9529
5,No,Irbid,35.8591,32.6076
2,Yes,Amman,35.9876,31.9829
1,Yes,Mafraq,36.2026,32.3365
3,Yes,Mafraq,36.2078,32.3502
6,,Zarqa,36.7524,31.8694
3,Yes,Mafraq,36.2920,32.3108
6,No,Zarqa,36.1340,32.0666
4,Yes,Mafraq,36.2914,32.3075
1,Yes,Mafraq,36.1861,32.3366
1,Yes,Mafraq,36.1960,32.3366
1,Yes,Mafraq,36.1532,32.4644
4,,Irbid,35.7326,32.4729
6,Yes,Mafraq,36.1974,32.4675
1,Yes,Mafraq,36.1556,32.4687
4,,Mafraq,36.1567,32.4807
7,,Mafraq,36.2088,32.3340
3,Yes,Mafraq,36.2995,32.3046
2,Yes,Mafraq,36.1528,32.4397
3,Yes,Mafraq,36.6491,32.2790
9,No,Mafraq,36.6228,32.2385
4,Yes,Mafraq,36.6228,32.2385
3,Yes,Amman,35.9964,31.9791
3,Yes,Jarash,35.8825,32.3051
14,Yes,Mafraq,38.2084,32.5074
8,Yes,Mafraq,38.2084,32.5074
1,Yes,Amman,35.8641,31.9899
4,Yes,Mafraq,38.2084,32.5074
4,Yes,Mafraq,36.3630,32.3216
7,,Zarqa,36.7524,31.8694
1,Yes,Amman,35.8641,31.9899
2,Yes,Mafraq,36.1842,32.3517
1,Yes,Amman,35.8641,31.9899
2,Yes,Mafraq,36.1995,32.3483
1,No,Irbid,35.8351,32.5327
1,Yes,Amman,35.8641,31.9899
1,,Balqa,35.6103,32.2445
7,Yes,Mafraq,36.1932,32.4355
3,No,Mafraq,36.2025,32.3377
1,No,Balqa,35.6999,32.1427
9,,Mafraq,36.2996,32.3051
5,Yes,Mafraq,36.1795,32.4158
6,Yes,Mafraq,38.1977,32.4976
2,Yes,Mafraq,36.2067,32.3367
5,Yes,Amman,35.9406,31.9561
1,Yes,Irbid,35.8408,32.5341
1,,Mafraq,36.2065,32.3351
7,Yes,Mafraq,36.2131,32.3344
4,Yes,Amman,35.8688,31.9945
6,Yes,Mafraq,36.6508,32.2803
7,,Zarqa,36.8345,31.8957
8,Yes,Mafraq,36.2968,32.3048
1,No,Amman,35.8380,31.9860
5,Yes,Irbid,35.5888,32.3313
8,Yes,Amman,35.8598,32.0163
3,Yes,Amman,35.9572,31.9070
4,Yes,Ajlun,35.8118,32.3581
1,Yes,Mafraq,36.2053,32.3499
2,Yes,Amman,35.8629,32.0166
1,Yes,Amman,35.8909,31.9193
3,Yes,Jarash,35.8649,32.2408
7,Yes,Mafraq,36.2032,32.3580
3,,Balqa,35.8408,32.0347
1,Yes,Mafraq,36.2096,32.3402
7,Yes,Mafraq,36.4844,32.3007
3,Yes,Mafraq,36.2118,32.3458
3,Yes,Mafraq,36.2097,32.3355
3,Yes,Irbid,35.8750,32.5752
4,Yes,Irbid,35.9399,32.5434
4,Yes,Mafraq,38.1910,32.5040
3,Yes,Amman,35.8546,32.0199
5,No,Amman,35.8194,31.9506
4,,Amman,35.9244,31.9666
2,,Zarqa,36.0998,32.0707
1,Yes,Balqa,35.6881,31.9929
3,No,Balqa,35.6723,31.9929
2,Yes,Mafraq,36.3201,32.3001
1,Yes,Balqa,35.6723,31.9929
4,Yes,Mafraq,36.6504,32.2523
5,No,Irbid,36.0610,32.4719
8,Yes,Amman,35.9094,31.7906
7,Yes,Mafraq,36.5051,32.2473
1,Yes,Balqa,35.5960,31.9199
4,,Tafilah,35.5954,30.8266
6,Yes,Maan,35.7333,30.1975
4,No,Karak,36.0384,31.2391
3,Yes,Amman,35.9365,31.8466
5,No,Irbid,35.6033,32.4449
4,Yes,Mafraq,36.2054,32.3316
6,No,Amman,35.9139,32.0632
3,No,Irbid,35.7450,32.5370
4,Yes,Amman,35.8552,31.9998
4,No,Amman,35.8484,31.9809
6,Yes,Amman,35.8805,32.0002
4,,Amman,35.9722,31.9566
4,No,Amman,35.8494,31.9814
1,No,Amman,35.8472,31.9792
3,Yes,Balqa,35.5860,32.0100
1,No,Balqa,35.7241,32.0395
7,Yes,Balqa,35.6723,31.9929
1,Yes,Balqa,35.6723,31.9929
3,Yes,Irbid,35.7450,32.5370
5,No,Balqa,35.6723,31.9960
5,,Amman,35.9257,31.9755
9,No,Balqa,35.6089,32.1547
1,Yes,Amman,35.9198,31.9808
1,Yes,Balqa,35.6723,31.9960
3,Yes,Amman,35.9290,31.9197
2,,Zarqa,36.1001,32.0432
1,No,Amman,35.9912,31.9805
2,Yes,Amman,35.9410,31.9495
6,No,Balqa,35.8467,32.0706
1,Yes,Irbid,35.7465,32.5365
5,No,Amman,35.8205,31.9535
4,Yes,Karak,35.7075,31.0903
5,No,Amman,35.8404,31.8942
2,No,Karak,35.7075,31.0907
1,No,Karak,35.7075,31.0903
2,No,Karak,35.7262,31.0249
3,Yes,Amman,35.8404,31.8942
2,Yes,Balqa,35.8372,32.0332
1,No,Amman,35.9338,31.9457
4,,Amman,35.8431,32.0330
4,No,Jarash,35.8817,32.2867
3,No,Balqa,35.8373,32.0354
4,Yes,Karak,35.7140,31.1094
1,No,Amman,35.8432,31.9753
1,No,Ajlun,35.7570,32.3069
5,Yes,Amman,35.9308,31.9397
1,,Amman,35.8792,31.9439
1,No,Amman,35.9541,31.9611
1,No,Amman,35.9125,31.9586
4,Yes,Mafraq,36.5432,32.3385
1,No,Karak,35.7302,31.1696
12,Yes,Irbid,35.8379,32.5679
3,Yes,Amman,35.9281,31.9691
5,No,Zarqa,36.0006,32.0249
4,Yes,Amman,35.9275,31.9224
3,Yes,Balqa,35.8390,32.0478
3,No,Amman,35.9176,31.9673
3,,Amman,35.8456,31.9018
7,No,Amman,35.8692,31.9644
1,Yes,Karak,35.7029,31.0595
5,No,Amman,35.8728,32.0220
2,Yes,Mafraq,36.0722,32.3738
6,Yes,Jarash,35.8784,32.3078
4,No,Amman,35.8733,31.8983
2,No,Amman,35.8642,31.9899
1,No,Amman,35.8479,32.0239
1,Yes,Mafraq,36.4197,32.2807
1,,Zarqa,36.0800,32.0783
1,Yes,Mafraq,36.2858,32.1596
1,No,Balqa,35.7407,32.0358
1,Yes,Zarqa,36.0991,32.0779
1,Yes,Amman,35.8397,31.8959
9,Yes,Mafraq,35.9825,32.2448
2,No,Irbid,35.8405,32.5721
1,No,Amman,35.8453,32.0148
2,Yes,Zarqa,36.0932,32.0759
1,No,Balqa,35.7208,32.0427
1,No,Zarqa,35.9540,32.0938
1,No,Amman,35.9187,31.9530
5,Yes,Zarqa,35.9563,32.0969
1,Yes,Amman,35.9273,31.9606
1,Yes,Amman,35.9963,31.8787
1,,Karak,35.6951,31.0594
1,Yes,Mafraq,36.3308,32.2004
4,No,Irbid,35.8405,32.5721
6,Yes,Mafraq,36.1780,32.4054
2,,Amman,35.9726,31.6257
4,Yes,Zarqa,36.0456,32.0212
1,,Tafilah,35.5954,30.8266
2,Yes,Amman,35.9628,31.6776
5,Yes,Amman,35.8826,32.0475
2,Yes,Mafraq,36.3278,32.4196
4,Yes,Mafraq,36.2007,32.3430
2,No,Amman,35.9793,31.8020
12,Yes,Amman,35.9793,31.8020
3,Yes,Jarash,35.9038,32.2831
6,No,Irbid,35.8552,32.5327
4,No,Balqa,35.5675,31.9813
2,No,Balqa,35.5804,32.1973
1,No,Balqa,35.5771,32.1956
7,Yes,Madaba,35.7989,31.7179
4,Yes,Mafraq,36.1604,32.4417
7,Yes,Balqa,35.5805,32.0805
3,Yes,Amman,35.9842,31.8711
2,Yes,Amman,35.9212,31.9714
2,No,Balqa,35.5771,32.1956
1,Yes,Amman,35.8770,32.0594
5,No,Irbid,35.7954,32.6777
8,Yes,Amman,35.9259,31.9362
4,Yes,Amman,35.8932,31.9826
5,,Karak,35.7103,31.1778
1,No,Balqa,35.5676,31.9713
3,Yes,Amman,35.8456,32.0201
3,No,Balqa,35.5675,31.9713
6,Yes,Amman,35.8468,32.0239
1,Yes,Amman,35.9607,31.9023
5,Yes,Mafraq,36.1848,32.4115
5,Yes,Amman,35.8334,31.9515
5,No,Irbid,35.8424,32.5474
3,Yes,Balqa,35.6035,32.1513
7,Yes,Balqa,35.8402,32.0712
1,Yes,Amman,35.9612,31.9562
1,Yes,Mafraq,36.3228,32.2962
5,Yes,Amman,35.9526,31.9081
3,No,Amman,35.8220,31.9502
4,Yes,Mafraq,36.1848,32.4115
10,Yes,Mafraq,36.2474,32.4062
3,Yes,Amman,35.8389,31.8963
1,Yes,Mafraq,36.2425,32.4209
3,No,Irbid,35.8405,32.5721
5,Yes,Mafraq,38.2035,32.4996
7,Yes,Amman,35.9377,31.9507
6,,Tafilah,35.6048,30.8383
1,Yes,Karak,35.7040,31.1837
2,No,Amman,36.0242,31.9835
7,Yes,Amman,35.9347,31.9074
5,Yes,Amman,35.8570,31.9805
2,Yes,Karak,35.7384,31.2692
1,No,Amman,35.9617,31.9010
8,Yes,Balqa,35.5803,32.1967
4,No,Irbid,35.8405,32.5721
7,Yes,Amman,35.9577,31.9031
4,Yes,Zarqa,36.0733,32.0291
5,Yes,Karak,35.7505,31.3824
2,No,Amman,35.8797,32.0063
1,Yes,Karak,35.7049,31.1871
5,Yes,Karak,35.7049,31.1871
1,No,Amman,35.8767,32.0592
5,Yes,Amman,35.9679,31.9100
1,Yes,Amman,35.9568,31.8637
5,Yes,Karak,35.7412,31.1859
9,No,Irbid,35.8449,32.5515
